"Ouch, crash and burn. #Android facial recognition in #IceCreamSandwich didn't work during the presentation. http://t.co/6vsasZyT #Google",neg
"Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac",neg
"I've seen a couple of iPhone 4S's already, but still no Windows Phone 7's ... ever! #Microsoft not so hot.",neg
It would be great If @Apple would send my new phone. #frustrated,neg
"IOS5 has one problem, when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple",neg
My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!,neg
Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity,neg
The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung.,pos
Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft,neg
@Apple Safari Reader owns the worldwide web,pos
I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6.,neg
@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA,pos
Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!,neg
+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,neg
"Dear @apple, One day you're going to release a version of iTunes that doesn't freeze more often than it works. One day.",neg
Loved the Google release of Android OS 4.0 Ice Cream Sandwich! #Samsung #Android #Google #IceCreamSandwich #amazing!,pos
"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics",pos
Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6,neg
Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.,pos
"Just seen a taste of #Google's ice cream sandwich, now I want a bite",pos
"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S.",neg
"i need a hookup, stop teasing me #google http://t.co/07YR58wL i want the new #nexus",pos
Is #Microsoft just another evil corporation? Beware when it comes to buying a #Windows8 PC http://t.co/QbgXXJMm,neg
RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus,pos
I just sent my grandma a post card using my #CardsApp thanks @Apple,pos
"@jonsibley Actually, the @Apple  mouse is pretty sweet man.",pos
"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH",neg
@bkad5161 than apologize to @apple ;),pos
"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.",pos
"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs",neg
#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk,pos
Is it just me or is #iOS5 faster for the iPad? @apple,pos
@apple cu,neg
#Google's like my wife - searches things for me and completes my sentences.,pos
.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear,pos
Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...,pos
Hilarious @youtube video - guy does a duet with @apple 's Siri. Pretty much sums up the love affair! http://t.co/8ExbnQjY,pos
The next #Google #Nexus phone is here!!. http://t.co/edSwoXoC,pos
"Will watch this one with interest! RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming ... http://t.co/kvJSerCj via @scottyd99999",pos
Ballmer Thinks You Have To Be A Computer Scientist To Use Android http://t.co/VKV2TBcj #tech #microsoft (i agree to some extent),pos
"""#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ",pos
Great up close & personal event @Apple tonight in Regent St store!,pos
What's wrong with Siri today @apple,neg
RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   : ...,pos
So my mentions don't work? And my TL don't be wanting to update. Is #twitter moving servers or doing maintenance?,neg
Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!,neg
RT @Mr_Lister: Loves the new presentations tool for Google Docs - particularly themes and adding video via URL #google #sd33 #edchat #ed ...,pos
@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep,pos
"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve",neg
have to finish faster the only way is to google it!!!! #google :D,pos
"hey @apple do you wanna fix my fucking playlist order, you piece of shit",neg
"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help",neg
Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple,neg
#google #icecreamsandwich totally blowing #Apple iShit away...,pos
Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android,pos
RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!,neg
Im gonna need #Twitter to get all these problems fixed ASAP.,neg
"#Buffalo, #Intel, #Microsoft, #IBM are the best pavilions at #SMAU",pos
"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich",pos
@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying,neg
@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made,neg
Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,neg
“@sinanaral: Check out the new #Microsoft #faculty fellows here: http://t.co/2oeNsVG8 poised to change the world!” Go @jure !,pos
Dostupan SDK - WOW R.E.S.P.E.C.T. #Google #IceCreamSandwich,pos
Ouch!!! #Microsoft #Azure #fail http://t.co/LJpGVZJT,neg
"@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ...",neg
"If #Apple came out with gaming console (ala Xbox 360) that blew the current players out of water, #Microsoft and #Sony would be in trouble",neg
Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA,pos
@APPLE Wow @MOTOROLA Just crushed your dreams....,neg
"#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph",neg
I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple,neg
Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.,pos
#Microsoft tries to combine the #Xbox #WindowsPhone and #PC and all of them will share the same neat looking interface. http://t.co/J332zfpO,pos
Thanks @apple for an OS update that has only succesfully bricked my iPod.,neg
"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!",neg
The more i use Office 2010 the more i fall in love it with. #honest #genius #microsoft,pos
"Lmfao look at the argument I had with Siri !!
@ijustine @apple http://t.co/D4VjL7SI",pos
Who the hell uses #twitter on a tv man. #panasonic #epicfail.,neg
#google is my bff rite about now!,pos
"@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google",pos
#windowsphone #wp7 #Microsoft really @google ? http://t.co/vI0htJRr  #icecreamsandwichfail innovation by imitation sad sad,pos
"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/x4yWfNSV",neg
+1 RT @tah_med: the background is SO horrible for this stream #Samsung #Google #NexusPrime they should've seen what #Adobe did at #AdobeMAX,neg
@Apple will be adding more carrier support to the iPhone 4S (just announced),pos
My #Twitter acting funnyyyyyyy....,neg
"•Take Off Make up 
• Say A Little More On #twitter 
• Go to Sleep &lt;3

like my plan?(;",pos
Loving the new iPod update @apple,pos
#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt,neg
@apple the iPhone 4s is great #genius,pos
"When #Microsoft ""violated U.S. antitrust laws""—leaving #Netscape out of business & #Novell wounded—it played ""dumb"". http://t.co/0WHHmAK4",neg
"#Microsoft - We put the ""backwards"" into backwards compatibility. #instantfollowback",neg
Thanks Android for admitting you're ugly. New font is a good start! #ics #google,pos
New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE,pos
RT @nagoul1: #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs,neg
"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?",neg
"When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail",neg
Check out the new #Microsoft #faculty fellows here: http://t.co/GCicPEX4 poised to change the world!,pos
"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple",neg
I &lt;3 @apple http://t.co/ondXWpEr,pos
RT @Prettynesz: #twitter still not showin my mothafuckin #retweets . .,neg
The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google,neg
"@immad_immad #google, always thinking ahead",pos
#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF,pos
Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!,neg
&lt;3 #ios5 @apple,pos
RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA,pos
"Where is my iPhone!?!?!?!
@apple",neg
@apple not happy with Apple today. I did the suggested software update and now nothing works!!!,neg
"Exciting day, It's Ice cream Sandwich day ;) #Google #Android",pos
"Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures",neg
I want some of these #google toys,pos
#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3,neg
Awesome service from the @apple store in pc. Thanks chris!,pos
Gonna dump one of my gmail accounts. not only do I get tons of spam I get tons of false poss. Not cool. #Google,neg
"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs",neg
WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!,pos
"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",pos
one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ,pos
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin,pos
@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX,pos
@AsimRang @apple @umber the desktop app is wack though,neg
just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL,neg
The nice @apple tech support guy fixed my iTouch =D,pos
@VentureBeat I like the #google virtual bookcase thank you for sharing,pos
WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE,neg
"Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb
Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap.",neg
Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local,pos
Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google,pos
RT @fran_mac_ I have been blown away by technological innovations.... #microsoft should do more #marketing!!,pos
This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter,pos
RT @Logic2020: Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks  ...,pos
Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/cxovk5WW #buildingwindows8 @buildwindows8 #tech #microsoft,pos
Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!,neg
"RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",pos
"Ice cream sandwich, really #google?",neg
RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...,neg
"Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7",pos
ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman,neg
@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO,neg
Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is,pos
"Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS",pos
you are so blessed. @apple,pos
"So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.",neg
"I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D",pos
Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.,pos
I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail,neg
@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!',neg
"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?",neg
@DailyDealChat @apple Thanks!!,pos
"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!",neg
New iOS 5 update is THE BEST. iloveyou @apple,pos
i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone,pos
@apple why is my iPhone battery so crappy #fail,neg
What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.,neg
"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)",neg
Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple,neg
"I'm a current @Blackberry user, little bit disappointed with it! Should I move to @Android or @Apple @iphone",pos
Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp,pos
RT @Sarahhhhh112: @_xmas_carroll Yeah I got #skype and #google+ and #twitter so who needs facebook?,pos
#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!,pos
#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD,pos
My Facebook messed up and I had to make a new one so... add me! Haha at least #twitter is reliable,pos
@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!,pos
"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!",neg
"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now",neg
Thank you @apple for Find My Mac - just located and wiped my stolen Air. #smallvictory #thievingbastards,pos
The line at the @apple is just STUPID,neg
RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,pos
"RT @ralphbin: #Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/w5OCrbpm  Cool but  no sound",pos
@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft,neg
sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,neg
"#NerdBoner in full effect. Watching #Samsung #Google #NexusPrime #IceCreamSandwich live event!
http://t.co/Rk9kPHss",pos
"#10twitterpeopleiwouldliketomeet 
@coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)",pos
iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone,pos
Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light,neg
@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.,neg
#Google #Nexus press conference http://t.co/2WV01o5v #slick,pos
"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.",neg
"I absolutely love my iPhone 4S. Thank you, Steve and @apple.",pos
"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.",neg
So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.,pos
"@Garr_Williams isn't this place great? 
#twitter",pos
"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",neg
"screw you @apple iOS 5. I can't download this crap, and I'm tired of trying. Get this problem figured out about my connection timing out",neg
#Twitter ain't showing my current mentions or my tweets retweeted #Ughh,neg
@WPdesignteam @joebelfiore @windowsphone - You guys just taught #Google #Android how to design a decent phone. So much Metro. Good Job guys!,pos
Mango shows #Microsoft still has the taste for smartphone success http://t.co/AFm8VSMm  #wp7 #mango,pos
"@apple AirDrop #fail - Immediate ""declined your request."" every time",neg
"We're one of a few ""Featured Education Apps"" on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z",pos
#mango shows #microsoft still has the taste for smartphone success http://t.co/mAOQaplH,pos
"Android ice-cream sandwich's ""Face Unlock"" fails to perform recognition when demo'ed on stage :D
#google #Nexus http://t.co/CSAeFRHc",neg
"Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology",pos
#Google+  great for small businesses? I think so. The platform has some really beneficial features. Thoughts? http://t.co/FytcyEG2,pos
Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT,pos
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn,pos
#Apple eclipsed #Microsoft http://t.co/wEdPbcPx,neg
"http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ;-)",neg
From which companies do you experience the best customer service aside from @zappos and @apple?,pos
making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH,pos
#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT,neg
Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.,neg
@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required,pos
"just my man @apple store in @schaumburg, whoops!!!!😁",pos
Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft,pos
"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!",pos
@MsTapoutBarbie Yep figured my shit is jacked. Dammit #Twitter!!,neg
"Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer",neg
"#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly",neg
first thing on #google's to do list: hire a performance coach.,neg
@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible,neg
@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!,neg
"Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!",pos
"Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",pos
Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows,neg
WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!,neg
"RT @gdcurry: Really @Apple?  What have you done to my iTunes now?  I can't click on Music, Movies, TV Shows, or any playlists. I get a l ...",neg
Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P,pos
"#Microsoft Bing is The New King of Search, Tipped #Google Search http://t.co/61OgLIKA",pos
"I'm an iOs user but the #ICS is awesome, great job #google",pos
what i love about #GOOGLE it always shows me that am not the only retarded person on this planet when am searching for stupid things :D,pos
goodbye Bump ... #Google #ICS,pos
"@theresamarosy haha k, thought everybody knew #Microsoft sucks.",neg
"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world",neg
"Samsung seeks iPhone 4S ban in Japan and Australia
Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk",neg
"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)",neg
NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad,pos
#google+ is really confusing..,neg
#fail on the face recognition not working #google #samsung,neg
Loving my new #iPhone4S thanks @apple for #ios5,pos
@apple I'm still waiting for you to deliver my phone to @sprint,neg
"ICS looks awesome, please let me have it on my phone!  #android #google #motorola",pos
Mmmm Ice Cream Sandwich #Android #Google,pos
I love #twitter #twitterswag,pos
Thank god Gmail app has been redesigned under Android 4.0. Conversations automatically expanded. #Google #Android #ICS,pos
dear #google & #samsung... learn some presentation 101 first. please.,neg
"Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics",pos
Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least...,neg
"@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(",neg
#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics,pos
@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze.,neg
DAMN YOU !!! @apple,neg
"Yep it's official, my tweets that get RT'd aren't showing me when they get RT'd. Dammit #Twitter, sometimes it's #Love/Hate thing we have!!",neg
"We have had a great time at #TechEdAfrica thanks to all the sponsors, delegates, #Microsoft and #mimecastsa.",pos
+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.,neg
♻ @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft,neg
oh.. my iphone is overcapacity huh?! -____-  @Apple won't let me be great!!!,neg
/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy,pos
Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango,pos
@tomcolontonio @apple #EPICFAIL,neg
The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?,neg
"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?",neg
"RT @nicolebanyots: #twitter UH, SHOW ME MY RETWEETS, OR ILL GO BACK TO FACEBOOK. K? K.",neg
@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!,neg
@apple thanks apple for ios 5 and losing all my contacts!,neg
#Microsoft word works on my computer again! Yessss,pos
I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft,pos
@loveguru_b i miss my #twitter boo,pos
RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-,neg
"#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now.",pos
still not quite sure how to use this/what the point of it is... #twitter? #idontunderstand,neg
#google+ (: lovin it,pos
